0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.040042413,0.00156577,-0.18534466,-0.034382134,-0.239757675,-0.142824624,0.04134789,-0.044708684,0.14321079,0.013593533,-0.287583061,-0.129703173,0.058455688,0.057606929,-0.001766184,-0.007858734,-0.097790318,0.001596579,0.187315631,-0.153541856,-0.035936737,-0.082370205,-0.418581972,-0.21137835,-0.041179835,0.150983758,0.131359061,0.15237687,0.07332105,-0.007718623,-0.221700137,0.004566553,-0.019911101,-0.11676318,0.211963651,-0.064038478,-0.068380147,0.081897169,0.15654737,0.157523221,0.076831226,0.206966583,0.044001007,-0.004086494,0.076568653,0.054823952,0.027466382,-0.012440981,0.089681255,-0.133522686,0.080915784,0.119768847,-0.092420779,0.177549806,0.121485979,-0.082415334,0.414130288,0.123251184,0.313145373,-0.180049041,0.106188843,0.094021197,0.045533385,-0.210477414,0.10212935,0.002249174,0.170434008,-0.016269588,0.071745983,0.105095318,-0.022218882,-0.082654184,0.256032638,0.081410077,0.019965371,-0.19831737,0.039027426,0.082113401,-0.022040873,-0.004321585,0.064227133,0.079537585,0.166681345,-0.157544104,-0.027430978,-0.048977329,-0.063305822,-0.028552417,-0.026551167,-0.032252149,0.005403879,0.221109276,-0.146295121,-0.005868127,0.040890612,0.138882832,0.05286075,0.042684791,0.153255179,0.073044654
-0.031579349,-0.005025578,-0.182348084,0.015281226,-0.281546195,-0.061923797,0.065890914,-0.209330493,-0.075882501,0.023102666,-0.10836136,-0.107344058,-0.057434298,0.250765567,0.093424343,0.050660786,-0.121956495,0.024627207,0.020566945,-0.051961504,0.085993464,-0.09401987,-0.24280093,-0.090303623,-0.032506311,0.070824761,0.142703119,0.025286243,0.156938175,-0.007948379,-0.091255212,0.124965373,-0.007943521,0.068327605,0.040956313,0.094160073,-0.027104042,0.133637231,0.034199628,-0.060415807,0.123769154,0.028510891,-0.012566684,-0.126704305,-0.017964763,-0.037651105,0.061299213,-0.067286297,0.048159612,-0.170145386,0.073817051,-0.009150884,-0.23879976,0.120208814,0.195266855,-0.070302403,0.287920137,0.205961525,0.148682525,-0.246079853,-0.059607622,-0.134280457,0.271039208,-0.031672983,0.115473606,-0.107068471,0.045569779,0.152347409,-0.002272396,0.017139813,-0.006202952,0.052727893,0.360807547,0.060612883,-0.061660736,-0.200535129,0.068083828,-0.030866454,0.190467881,0.046270384,-0.042757015,-0.096100532,0.085559778,0.023280113,0.030974513,0.079969369,0.072163603,-0.03512459,-0.009099701,0.017181369,-0.108206289,0.097022005,-0.117275515,-0.055739435,-0.058600762,-0.057351263,-0.011913012,-0.065968363,0.190176463,-0.016785862
-0.195873848,-0.042588805,-0.11737788,-0.021157841,-0.126464598,0.071948522,0.13880572,-0.096912167,0.029811794,0.028115947,0.003595515,-0.129398453,0.031944862,0.070940343,0.070210452,-0.075278736,-0.232800901,0.006753109,0.069313767,-0.27783405,0.093852593,-0.00831547,-0.120189685,0.030812931,-0.009630862,-0.062275444,0.090867686,0.047191998,0.103035422,-0.09199395,-0.066271149,0.158380874,0.132976433,-0.056930188,0.061612847,-0.042100949,-0.041659517,-0.006682301,-0.045544983,-0.064379483,0.073428094,0.053641031,0.079867594,0.047486335,-0.025598358,-0.100046085,0.072848861,0.068322845,0.086325271,-0.123739241,-0.006625668,-0.057551535,0.018582528,0.097599708,0.133875155,-0.025820544,0.253412556,0.16088521,0.203348388,-0.054713065,-0.053151574,0.097895972,0.112365536,-0.052543669,0.075175311,-0.028626681,0.07988531,0.054045765,-0.101566864,0.053512022,-0.05847518,-0.023508992,0.105194472,0.007021078,-0.043309981,-0.210515247,0.033138729,-0.144195545,0.141991906,0.007428533,-0.144368136,0.044818806,0.016870586,-0.024655224,-0.107419228,0.027849514,-0.05684605,0.088303685,0.026026772,0.007404773,0.008648216,0.004812201,-0.082247306,-0.119533522,0.005545635,-0.048535437,0.065069024,0.075688882,0.114267602,0.068746803
0.103160617,0.078449667,-0.202842942,-0.113115645,-0.464680025,0.093895048,0.018087663,-0.135366413,0.029573954,-0.135052099,-0.108693555,-0.087394455,0.069438641,-0.012438878,-0.028267631,0.12274659,-0.176654938,-0.076709961,0.000354706,-0.174321746,0.247184585,-0.110857545,-0.604005907,-0.118170706,-0.149438787,-0.001928477,0.141089098,0.082640514,-0.036700173,-0.179551264,-0.258410545,0.125153218,0.125931207,-0.037826635,0.148095957,0.078984645,0.05453201,-0.010509519,-0.049869752,-0.039545359,0.078395853,0.02211271,-0.164855859,-0.010797561,-0.08486814,-0.000434284,0.074878114,-0.093161984,0.14294661,-0.372379821,-0.000464209,-0.027852606,-0.097179105,0.225228835,0.280400374,-0.147605943,0.549542449,0.287018927,0.265448434,-0.128462731,0.058651117,-0.211244205,0.234135941,-0.149150439,-0.048378621,-0.11336138,-0.092107376,0.255107697,-0.089607803,0.13349861,-0.126058506,0.06111826,0.547987685,-0.017920394,-0.104350457,-0.229292334,0.154744136,-0.080315004,0.122607064,0.008466207,-0.14572801,0.029451817,0.169549457,-0.003007615,-0.066747265,0.063051339,0.177177495,-0.028132616,-0.032277342,-0.020148349,-0.068127386,-0.133447143,-0.094099353,-0.294660555,-0.072552927,-0.015410922,0.089051867,0.001153549,0.12942968,0.164296675
-0.167474099,0.022931164,-0.142916616,0.016889291,0.054672143,-0.02793105,-0.107121317,0.054848693,0.074233309,0.022057012,0.018723867,-0.013486156,0.023344859,-0.254055265,-0.04793138,0.072473178,-0.104317898,-0.04588768,0.089132233,0.037654715,0.261601125,0.147712356,-0.214629512,-0.064332379,0.148956491,-0.162212506,0.074740089,0.100469597,-0.013339868,-0.306265837,0.0512819,-0.087759035,0.062969916,0.117970754,-0.055812147,0.033447577,0.299081409,0.026855476,0.06851018,-0.032725606,0.277488552,-0.426485182,-0.100865326,-0.210200554,-0.100844557,0.169399135,-0.243181446,0.051267396,-0.160175102,-0.183328242,0.002834659,0.096986474,0.046019606,0.182499207,0.017607479,-0.055440974,-0.018718933,0.210833368,0.109105671,-0.130369861,0.24229304,0.061965884,0.188543168,0.20072406,0.076573522,-0.152156008,-0.030366981,-0.030701323,-0.180571132,0.120033864,0.228313889,0.080987732,0.130327062,0.262314661,0.157011264,-0.084788304,-0.192897119,-0.045486844,0.04346954,0.28089828,0.049316228,0.035233616,0.1966096,0.043412096,0.114725305,-0.005847797,-0.222902256,-0.083484483,0.095692146,0.049865853,-0.138391414,-0.059518012,-0.122985628,0.221253534,0.125719766,0.167527257,-0.111756414,-0.166225898,0.183185575,0.080781491
0.070544717,0.111997582,-0.265696707,-0.083630457,-0.233906762,0.086897134,-0.07007584,-0.190430094,-0.087277449,0.002817904,-0.143405215,-0.026018349,0.049241803,0.095588487,-0.013110355,0.221293581,-0.245121807,-0.098229736,0.04314618,-0.110789593,0.083541993,-0.162131291,-0.361639883,-0.144391279,-0.045980416,-0.052569287,0.128099189,0.047649565,-0.012300109,-0.051394032,-0.178398092,0.108517549,0.107940903,-0.036927425,0.08874888,0.016903413,0.079728029,0.078475791,0.131682399,-0.089509721,0.10195832,-0.012268156,-0.025623333,-0.040674517,0.040008079,-0.01681288,0.127031052,0.021526923,0.067205919,-0.187338213,-0.04111791,0.004944548,-0.066061825,0.120881617,0.204680194,-0.033347932,0.511756582,0.186376123,0.126486227,-0.005673604,0.087770765,-0.114643643,0.097558843,-0.132078291,-0.00614882,-0.118092702,-0.131277414,0.180650131,0.05757547,0.079063033,0.0147859,0.152743233,0.402563996,0.194323152,-0.029976193,-0.179891223,0.100688409,0.084020346,0.122572841,-0.059999028,-0.180950622,0.022203064,0.006472176,-0.173840214,0.059813466,0.122789013,0.094424996,-0.011679508,0.034728312,0.010106359,-0.065653378,-0.117408091,-0.132176073,-0.13085602,0.060411892,-0.089297178,0.033043474,0.055128323,0.072787365,0.027184909
0.052265514,0.126959384,-0.344857218,-0.087607481,-0.467157433,0.059477408,0.007255183,-0.23718911,0.02186872,-0.055019669,-0.304102534,-0.162449863,0.043910635,0.018829206,0.058630516,0.142606171,-0.18172145,-0.091110108,0.02084181,-0.16025083,-0.004195777,-0.140197967,-0.610529779,-0.16506364,0.011597825,-0.134113504,0.2779131,0.022110529,-0.032166135,-0.218326333,-0.215561024,0.023958022,0.16995384,0.012263785,0.147089177,0.304730627,0.001743736,0.119593582,-0.014177197,0.017664494,0.055088472,0.026109828,-0.011477089,-0.034538018,0.034587145,-0.063304719,0.212416246,-0.051117577,-0.040980512,-0.123644157,0.153969774,0.147176208,-0.021877885,0.28266735,0.247719222,-0.147656159,0.696202195,0.273797913,0.354814508,-0.099415803,0.084782966,-0.337051202,0.16153958,-0.239058753,0.011950276,-0.211136385,-0.213662052,0.340747041,-0.02063782,0.221835474,0.015577248,0.077649021,0.534810912,0.095612296,-0.185676687,-0.240480602,0.215974257,-0.006007472,0.18196642,-0.065326379,-0.209599077,-0.04675818,0.086592819,-0.140723376,-0.080698525,0.060717991,0.03265367,-0.058267543,0.071786993,0.017094936,-0.136437967,-0.08436692,-0.351484221,-0.220002651,-0.136806052,-0.008539112,-0.180879653,0.125464333,0.193649685,0.099960518
0.30550875,0.191325804,-0.067380448,0.163634689,-0.324929906,-0.242418559,-0.319991995,-0.129119319,-0.123719595,-0.025291694,0.085530422,0.035457233,-0.103814196,-0.362956784,-0.011808927,0.032996654,-0.08956913,-0.120332192,-0.014498564,-0.105044299,-0.279987298,0.19179565,-0.212326004,0.007223927,-0.058435749,-0.062092203,0.169487273,-0.149267759,-0.085341219,0.075274192,-0.22681957,-0.143284772,-0.135417985,0.018164633,0.086152921,0.049613078,0.04194022,0.237069206,-0.025960164,0.051807645,-0.138622749,0.239761196,0.102153492,0.049895791,-0.292912156,-0.066926381,-0.266072989,-0.306365894,-0.028021508,0.049767871,0.053163185,-0.090626339,0.220989572,-0.075387592,-0.01158344,0.220521424,-0.061223067,0.021454408,-0.031003114,-0.028267341,0.14520056,-0.113578127,0.34425852,-0.08109732,-0.089912341,0.066796213,-0.128517324,0.093146351,0.174201725,-0.145878329,0.330825579,0.101190395,0.111190885,-0.07839671,-0.053192963,-0.041751923,0.157754483,-0.072262408,0.005533882,-0.026865504,0.156402885,-0.044604041,0.027045393,-0.038637131,-0.002133123,0.025322191,0.136210568,0.042149926,0.05154678,-0.06468252,0.080147213,0.038361747,-0.074353139,-0.127625009,0.213260177,-0.111254718,0.017748972,0.020372869,0.170349452,-0.130042586
0.027724042,0.119436346,-0.289286223,-0.009409007,-0.347529031,0.030980667,-0.06543153,-0.226762657,0.020346151,-0.017697934,-0.177519491,-0.114056269,-0.055877824,0.11814842,0.098062201,0.167375842,-0.199387424,-0.008543544,-0.083262197,-0.060855232,0.111334342,-0.108961014,-0.473403367,-0.257080731,-0.000185714,-0.015166536,0.116610597,-0.01691101,-0.015524361,-0.107388313,-0.164921078,0.080484117,0.092752915,0.019337824,0.135153706,0.103921352,0.076511805,0.094502303,0.083086039,-0.093930023,0.067955321,-0.027557077,-0.059495681,-0.008105426,-0.078083331,-0.074409643,0.013403858,0.072032913,0.168200844,-0.204400519,0.024890825,0.016475131,-0.135826152,0.15621448,0.226032548,-0.143795887,0.451522257,0.256444463,0.194278222,-0.111836273,0.009810442,-0.229391868,0.137172714,-0.090486634,0.026988904,-0.08312241,-0.013215013,0.148320952,-0.001562998,0.110627355,0.014438973,0.011265013,0.337225584,0.052987692,-0.072762068,-0.199505235,0.09994962,-0.019956536,0.084836101,-0.050485858,-0.054505419,0.02259087,0.081139944,-0.029084936,-0.047771913,0.02246925,0.077540093,-0.097445503,0.04039477,0.03046493,-0.110900331,-0.069549934,-0.181083331,-0.198299469,-0.0713786,-0.012938736,-0.065359419,-0.033281472,0.069072847,-0.006239746
0.119957509,0.00806544,-0.345772998,0.011268167,-0.278119519,0.10818472,-0.07805885,-0.234322732,0.109012983,-0.197507596,-0.115235901,-0.031162757,0.044166395,0.068028747,-0.109571111,0.141185945,-0.129693925,-0.031079397,0.087549361,-0.018732162,0.030464169,-0.109947782,-0.387745789,-0.32647584,-0.010065634,-0.133668374,0.113719783,0.144556538,-0.069142128,-0.152562881,-0.080810065,-0.009947658,0.12038786,-0.052347342,0.116426104,0.124524158,0.092155293,0.028455582,0.173877768,-0.040052876,0.028451458,0.149144735,-0.160630728,-0.067063571,-0.000778594,-0.031821175,0.108494474,0.047146358,0.112055257,-0.182691515,0.094417555,-0.04878638,-0.076122412,0.073736124,0.157062453,0.065741439,0.516981151,0.150477024,0.147238669,-0.160924744,0.119452189,-0.056137293,0.08349825,-0.05852953,0.025475733,-0.118281709,-0.020235399,0.237523892,-0.174287572,0.089338921,0.052219929,0.125886421,0.475972095,0.133094213,0.015482394,-0.248362319,0.201698763,-0.073925766,0.054782094,0.072378318,-0.07718547,-0.148735579,0.118707473,-0.062187178,-0.080288905,0.097950809,0.026546803,-0.040122688,-0.080832723,0.059049894,-0.118035224,-0.062958456,-0.173125885,-0.140693952,-0.126628484,0.154425829,-0.037515211,-0.001799915,0.114270666,0.117276985
0.040017374,0.016440664,-0.186449744,0.030207902,-0.377644713,0.061525412,-0.000257907,-0.259944111,0.008607303,-0.192153347,-0.223924267,-0.250293507,-0.047652093,0.156812386,0.004018439,0.141435014,-0.287856207,-0.001321786,0.055028776,-0.080560549,0.037034712,-0.096022054,-0.487684141,-0.189449777,-0.010151551,6.09E-05,0.244765739,0.174966646,0.014972036,-0.151050412,-0.206519852,0.067311343,0.278111204,-0.177046229,0.149092611,0.087128781,-0.014957759,0.003956636,0.130954772,-0.111686059,-0.000264474,0.035922899,-0.003764253,0.02599744,-0.098147293,-0.007294654,0.060474824,0.010733914,0.194482111,-0.350153322,0.099591792,0.067847399,-0.175457111,0.242187335,0.153610391,-0.036805023,0.725285775,0.188089785,0.442609538,-0.119428264,-0.02840154,-0.13499049,0.159738212,-0.159903857,0.030931578,-0.114274261,0.109384233,0.237354969,-0.184814377,0.123257444,0.00098791,0.095886274,0.431552573,0.059416706,-0.092648982,-0.278583152,0.267250369,0.083291669,0.127300307,0.094555428,-0.14022267,0.047392715,0.289577967,-0.143258652,-0.010249578,0.158482979,0.065822539,0.013535051,-0.088733393,0.150935073,-0.178073662,-0.126420706,-0.238224534,-0.250680506,-0.024209069,0.032902331,-0.047716952,-0.056434325,0.032766994,0.110954576
-0.000725822,-0.038005648,-0.187559116,-0.108710631,-0.142494139,-0.000759872,-0.03634469,-0.013886174,0.031612883,-0.037958503,-0.088300305,-0.050160837,0.007286765,0.127816596,-0.034677173,-0.009889467,-0.069099338,-0.18667315,-0.003990644,-0.074979065,0.008006644,-0.136795819,-0.013993658,-0.00931956,-0.000677264,-0.082919975,0.10651168,0.070077912,0.049995615,-0.044627152,-0.028370773,-0.080091886,0.161882626,0.096501059,0.075930548,0.053805964,0.187120172,0.034151471,0.079517519,-0.014392062,0.022399557,0.093986968,0.076009356,-0.023784185,0.007287476,0.014382396,0.033876562,-0.011775575,-0.141763986,-0.022631191,0.100341892,0.040912763,-0.05004985,-0.082832933,-0.018132072,-0.137680586,0.222012442,0.067012423,0.205512689,-0.044060651,-0.026669923,-0.009619037,0.119448059,-0.057791465,0.029419942,-0.210264763,-0.120246763,-0.008468489,0.039329549,0.076467361,-0.07652173,0.085741,0.198499458,0.039883967,-0.127914769,-0.113276928,0.027154096,0.029266259,0.07525393,-0.017983217,0.102275315,0.063963204,0.050302863,-0.041034972,-0.013768912,-0.083035153,0.007127633,-0.107403171,0.004914632,-0.096514195,-0.023824837,-0.012462256,-0.060551284,-0.110703519,-0.067729637,0.150636697,0.039513356,-0.014960081,0.046783048,0.088905031
0.01315715,0.041439181,-0.26993937,0.034947252,-0.235984297,-0.018272953,-0.066523249,-0.153958911,-0.014504058,-0.144302748,-0.059988895,-0.113619139,0.021484327,-0.031368618,0.078004279,0.076461547,-0.014334949,-0.054141863,-0.126003434,-0.055012754,0.089877289,-0.063244397,-0.250640327,-0.038388331,-0.099435779,-0.023406852,-0.129947632,0.06014659,0.064527947,-0.114554849,-0.036904087,0.076242014,0.269002855,-0.142835196,0.151079021,0.120159292,-0.14390987,0.041521118,-0.001819977,-0.024500065,0.072269148,0.014105073,-0.010999689,-0.023883863,-0.205122757,0.103683862,0.079396254,0.087967627,0.135549627,-0.268544997,0.036531177,-0.055472269,-0.154174182,0.10372851,0.081575799,-0.096954702,0.291533922,0.134205793,0.047646009,0.043194017,-0.014460564,-0.058002685,0.129602235,-0.280778859,-0.04491742,0.025066397,-0.069206332,0.081221674,-0.050326127,0.007110801,-0.016761766,0.080080091,0.227941204,-0.010935136,0.006787835,-0.354452292,0.055257501,0.051624624,0.173926829,-0.120123903,-0.13147106,0.118948139,0.042328687,-0.030561691,-0.076439283,0.14020552,0.21214226,0.060076326,0.015190013,0.022121103,-0.214526088,0.078229606,-0.183889986,-0.22224587,0.164688703,-0.243347893,-0.15969281,-0.045370338,-0.003131677,-0.038191331
-0.038805386,-0.007909851,-0.157045764,0.110232361,-0.205018277,-0.020617959,-0.093849651,-0.168449854,-0.027204539,-0.156638655,-0.116978371,-0.040703069,-0.001180938,-0.028706777,-0.126589114,0.018686575,-0.114720488,0.06681566,-0.112032987,-0.006802188,0.115912317,0.207588425,-0.165471528,-0.1015511,0.168824201,-0.149161439,-0.055589365,-0.108758465,0.021863952,-0.206215447,0.105384848,-0.087521039,0.057317826,-0.047238788,-0.009876757,-0.040905396,0.035476329,-0.014114446,-0.052548028,-0.03567482,-0.084670756,0.073802192,-0.042149037,0.022825453,-0.072898257,0.022500931,0.019611617,0.072271467,0.120061743,-0.046172264,-0.05211144,0.034080872,-0.160197808,0.091583142,0.235843382,0.039211605,0.370658088,0.196919017,0.019239024,-0.193113673,0.021639187,0.00591249,0.094053968,-0.055625896,0.013594979,0.015149152,0.007511965,0.039733366,-0.122108413,0.10910469,-0.005811201,0.056001957,0.264902039,-0.054341536,-0.1773416,0.07531118,0.137206918,0.093547117,-0.170358425,-0.213410423,-0.01355389,0.050868924,0.060923574,-0.051775015,-0.095644281,0.128318422,-0.045176678,0.048534194,0.005788265,-0.053289312,0.088578345,0.114215365,-0.078458197,0.014333748,-0.084741948,0.04615262,-0.036802016,0.000597822,0.034408184,-0.051121586
0.007468061,-0.001747891,-0.119515938,0.102225176,-0.404843312,0.077403584,-0.13267501,-0.227787361,0.043284875,-0.114708742,-0.067350182,-0.172952998,-0.080503361,0.144111133,-0.126275455,-0.113144039,-0.057224374,0.007779414,0.084793375,-0.064898899,-0.128422271,0.098187126,-0.200550394,-0.07709968,-0.007526954,-0.017675465,0.201063705,0.106948423,0.016772155,-0.251971016,-0.228259439,-0.046396361,0.092364879,-0.151787347,0.182686129,0.017844483,0.037506321,0.043221082,0.084851438,-0.085600653,-0.079516999,-0.002135803,-0.07029125,0.013965957,-0.109504029,0.212321537,0.075506776,-0.080443047,0.066940076,-0.209384613,0.003648404,0.03473155,-0.123194679,0.111343814,0.140572761,-0.003363145,0.537466593,0.266727567,0.366191617,-0.086848724,0.050558055,-0.034930837,0.238836262,0.020362274,-0.076729435,-0.107549786,-0.122138233,0.150185508,-0.0695717,0.040209914,0.001706611,0.156479625,0.449772614,0.148005136,-0.013915045,-0.175268984,0.252914206,-0.027640011,-0.108613003,0.001637153,0.105284241,0.087451838,0.257279196,-0.122303128,0.092410705,0.077166347,-0.021143696,-0.090005137,0.092511924,-0.024179059,-0.032084198,-0.069047392,-0.141327379,-0.15084823,-0.11486239,0.305767407,-0.068071259,-0.084622264,0.116829326,0.011635563
0.016807381,-0.020129076,-0.187655129,-0.063142063,-0.223433172,0.064292124,0.011698991,-0.067700683,3.52E-05,0.050573682,-0.102144288,-0.025424042,-0.003261665,0.075348557,-0.047548769,-0.044816225,-0.208637963,-0.016717372,0.036938093,-0.088756355,0.099653073,0.036386233,-0.253372738,-0.048156659,-0.003235674,-0.0221398,-0.027667143,-0.019788218,0.10485695,-0.039943029,-0.006943819,0.001674843,0.108326184,0.069624829,0.035792779,0.102832069,0.070237372,-0.144542053,-0.036369246,-0.056622259,-0.056468687,-0.091883317,-0.066998969,-0.037394959,-0.080828685,-0.055531113,0.046205072,-0.036542835,0.106041907,-0.134686688,0.093692801,0.005146096,-0.021473608,0.012111809,0.1871543,-0.171907737,0.411920616,0.261050934,0.211051272,0.042887995,0.09000123,-0.087506504,-0.038927987,-0.108244537,0.012502545,-0.003275164,-0.001788246,0.100190583,-0.053303302,0.087671253,0.116381012,-0.094404823,0.209265874,0.081022666,-0.020281359,-0.108928545,0.117440227,-0.060693847,0.026557388,0.093542254,-0.053213145,0.172331215,0.033730005,-0.037447942,0.018290689,0.050992968,-0.007277477,-0.027960733,-0.049245542,0.071199373,0.122917148,-0.084218042,-0.108651669,-0.107467052,0.004462539,0.033866109,-0.078665915,0.076259834,0.019799275,-0.052775338
0.027886464,0.078516428,-0.29704875,-0.010965122,-0.224721788,-0.011654464,-0.108657901,-0.251629967,0.149132926,0.041988449,-0.107978136,-0.096882841,-0.064027962,0.272960421,-0.019256881,0.093928234,-0.1852208,-0.090103725,0.066172181,0.016572965,0.055817199,-0.009970694,-0.287315718,-0.070762346,0.01218003,-0.042752266,0.038289614,0.040559444,0.099774406,-0.072176062,-0.176995554,0.065254428,0.169968832,-0.104831678,0.254699625,0.047787349,-0.014677506,0.079060591,0.178982239,-0.052864336,0.2598992,0.046441437,-0.037612737,0.030560814,-0.147665004,0.086111512,0.031430825,-0.037456832,0.03064665,-0.148802951,0.121289598,0.097497168,-0.151969268,0.159062365,0.162163188,-0.057484884,0.501945694,0.293765656,0.246434607,-0.099168963,0.095495891,-0.133152166,0.224761009,-0.149866647,0.108382131,-0.086556047,-0.074635304,0.033499586,-0.125468391,0.029389487,-0.046413118,0.073530783,0.396694305,0.251002031,-0.114699812,-0.203510229,0.076483394,-0.12891022,0.036893869,0.001598144,0.031767815,-0.076662273,0.179345718,-0.063250121,-0.071669589,0.058021403,0.017487154,-0.106342817,0.085009833,-0.00579801,-0.077660857,-0.009637656,-0.201790922,-0.228491825,-0.048310369,0.013069822,-0.067358872,-0.097262894,0.068004997,0.06906183
-0.057726045,-0.063401401,-0.079402926,-0.12061001,-0.085062666,0.050309134,0.004176736,-0.103061465,-0.005762706,0.019178894,-0.028429812,-0.104408409,-0.010167111,-0.033026848,0.074066327,-0.075729914,0.077758923,0.06118629,0.004630529,-0.040787175,0.07591999,0.019180237,-0.206679892,-0.073714017,0.022790092,-0.016257888,0.03537228,-0.05269227,-0.060493255,-0.144325849,-0.052982119,0.238690689,0.056734787,0.105597793,-0.012744043,-0.033895933,-0.034400279,0.036665108,-0.147897119,0.044466856,0.10691252,0.045707632,0.082211898,0.000111518,0.036972237,-0.07889568,0.027962406,0.068305969,-0.121685192,-0.00987793,0.148810945,-0.116395023,-0.032137468,0.225933829,0.101376562,0.004556116,0.24553834,0.142902364,-0.003806543,0.016218757,-0.037037377,0.054846742,0.025286288,-0.051268954,-0.064394522,-0.056549357,0.033876589,0.09330909,0.047124972,0.05557966,-0.014766763,-0.013152311,0.179106948,0.091366365,0.108445504,-0.03526509,0.038799702,0.013434197,0.086777856,0.003136299,-0.106688696,-0.04345686,0.130837795,-0.068158399,0.103967868,-0.037137609,-0.034368721,0.027552851,0.047071357,-0.019623327,0.019829635,-0.038686214,-0.054268393,-0.125166687,-0.016242249,-0.085420942,0.03407433,0.083060747,-0.033006121,0.09000982
-0.064428719,-0.008388069,-0.177560118,-0.054644791,-0.160205145,-0.074160906,-0.116905569,-0.183575436,-0.119908584,-0.202834456,0.02315301,-0.099189318,-0.054112067,0.075953822,0.268817766,0.312184343,0.121347291,0.275292181,0.015484481,0.372055953,-0.004453288,-0.008588652,-0.106413975,-0.173656611,0.279682229,-0.152695474,-0.250280432,-0.144125219,-0.157607677,-0.051101421,-0.248719007,0.001379267,0.072938194,0.071487401,0.098983621,0.163295569,-0.067630006,-0.016987188,0.080011096,-0.093933489,-0.203468276,-0.550806823,-0.332206484,-0.16682193,-0.02208377,0.00796387,0.105673809,-0.340524218,-0.074089643,-0.004681143,0.130559998,-0.082359879,-0.144580262,0.41369055,0.0042405,0.13426253,0.324477891,0.273162933,-0.032680277,0.064654344,0.238466675,-0.144840951,0.034938989,-0.443625594,0.068602375,-0.314059395,-0.078882019,0.080989688,0.258538398,-0.309532983,-0.058385183,-0.211091184,0.358542299,-0.132206505,-0.08517544,-0.243870409,0.175830462,0.04491585,0.166771397,-0.306623721,0.028080115,0.154752532,-0.095688106,-0.102676463,-0.27855349,-0.014621557,-0.201431991,0.003557228,0.226468976,-0.194248629,0.007172492,0.185966448,-0.003255395,-0.353232059,-0.060329913,-0.163246773,-0.035299597,0.207226502,0.139462845,0.240869338
0.013879101,-0.102082278,-0.233424839,-0.098282176,-0.23625563,0.070813529,0.100037638,-0.060614039,-0.05984155,0.036591189,-0.07257687,-0.077754064,-0.004756521,0.072516254,-0.033593739,0.03074471,-0.038087521,-0.073213458,0.038631279,0.010312403,0.043296933,-0.003009748,-0.153676596,-0.033122543,-0.101552918,-0.066985193,0.061650164,0.050360811,0.04861402,-0.027599756,-0.015552335,0.143562236,0.028174378,0.01571036,-0.033440872,0.02986,0.149001117,0.047911731,0.099295482,-0.038044846,0.043639241,-0.027283217,-0.125114997,0.082318714,-0.080814524,-0.089368755,0.022880652,0.0431864,0.054601264,-0.138496539,0.117467847,-0.008386188,-0.08147888,0.125319886,0.107762685,-0.173133579,0.37516247,0.121771608,0.175404795,0.077387837,0.032648765,-0.069643858,0.098746124,-0.045121798,-0.054873582,0.05196264,0.00602649,0.179949636,0.021064916,0.034183987,0.065931168,-0.115096872,0.221310545,0.022736936,0.082272782,-0.289380824,0.045788956,-0.06898754,0.152513771,-0.119741785,-0.093780103,-0.105771843,0.129299509,0.006918576,0.031923447,-0.023328187,0.103873482,0.066551267,0.030488531,0.098483925,0.008092602,-0.012233714,-0.110334341,-0.180124931,0.034823726,0.059063342,-0.040915305,-0.058553774,-0.025577888,0.079621579
-0.014684442,-0.018044553,-0.176973854,0.090552705,-0.137749248,0.031292616,0.153057347,-0.181483614,0.168127756,-0.071512641,0.018505124,-0.064274861,-0.027073133,-0.029214583,0.073824911,-0.01210997,-0.164141776,0.014686054,-0.10891518,-0.161355373,-0.218416158,-0.180530653,-0.290140497,-0.073980919,0.006298155,0.051711679,-0.025104042,0.124529575,0.038198669,-0.128498462,-0.203837794,0.055971399,0.23010605,-0.141165459,0.073593872,0.063507444,0.171528258,-0.092942571,-0.024099948,0.008159058,-0.128045917,-0.062612486,0.159484005,-0.065132483,-0.064941226,-0.055631221,0.079404684,0.058980875,0.207611007,-0.171603511,0.025529551,0.033405823,-0.107361812,0.138308183,-0.077463971,-0.082723962,0.304627749,0.086359691,0.217571839,-0.091056572,0.040788558,-0.053072046,0.019612839,0.079869883,-0.03562528,-0.076163568,-0.066663998,0.114222118,0.014270329,0.140834147,0.014830556,0.045274356,0.343013439,0.043057832,-0.016959343,-0.172576927,0.12823974,0.047137855,-0.044984976,0.132192705,0.098038157,-0.15097159,0.055746859,0.076912563,-0.04407428,0.157619424,0.052935386,-0.022533765,-0.03536311,0.178293296,-0.020921789,0.013389068,-0.07299389,-0.179398847,-0.005729873,0.036237141,-0.043963002,-0.002014858,0.176469132,0.050241353
